siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
72275042900036,722750429,ENTREPRISE MANNEVILLE,MANNEVILLE (MANNEVILLE),43.91B,43.91B,9 RUE DE BIR HAKEIM 76200 DIEPPE,76200,DIEPPE,76,,demanneville.olivier@gmail.com,06 08 45 61 90,NN,1972-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
31922919100030,319229191,SARL DELACOTTE - LAPERT,DELACOTTE (DELACOTTE),43.91B,43.91B,455 CHE DE LA VIGNOTIERE 76430 EPRETOT,76430,EPRETOT,76,,entdelacotte@orange.fr,02 35 55 51 22,03,1980-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
37980252300033,379802523,ENTREPRISE BROWANG,LADIRAY (LADIRAY),43.91B,43.91B,121 VOIE DE ST EXUPERY 76430 SAINT-ROMAIN-DE-COLBOSC,76430,SAINT-ROMAIN-DE-COLBOSC,76,,contact@browang.fr,02 35 20 57 29,03,1990-10-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
44446016600028,444460166,LOUVET COUVERTURE,GROUPE ROUSSEILLE,43.91B,43.91B,149 RUE AMPERE 76550 OFFRANVILLE,76550,OFFRANVILLE,76,http://www.menuiserie-louvet.fr,veronique@menuiserie-louvet.com,03 81 44 08 18,11,2002-11-07,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
44151639000024,441516390,ETABLISSEMENTS BOUCOURT,BOUCOURT,43.91B,43.91B,91 ROUTE DE DIEPPE 76370 ANCOURT,76370,ANCOURT,76,http://www.ets-boucourt.fr,contact@etsboucourt.com,02 35 04 13 04,03,2002-03-09,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
49517297500015,495172975,LOZE COUVERTURE,LOZE (LOZE),43.91B,43.91B,616 ROUTE D’HATTENVILLE 76640 YEBLERON,76640,YEBLERON,76,,lozecouverture@gmail.com,02 35 96 74 18,11,2006-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48536447500023,485364475,SARL COUVERTURE CORDIER PATRICK,CORDIER (CORDIER),43.91B,43.91B,19 RUE DU CHENE SAINT MARTIN 76540 THIETREVILLE,76540,THIETREVILLE,76,,sarlcordierpatrick@gmail.com,02 35 29 16 74,02,2005-12-07,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
49277199300028,492771993,MORICET COUVERTURE,MORICET,43.91B,43.91B,ROUTE DE VERGETOT 76280 CRIQUETOT-L'ESNEVAL,76280,CRIQUETOT-L'ESNEVAL,76,http://www.couverturemoricet.pro,contact@couverturemoricet.pro,02 35 46 78 50,03,2006-12-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
81104998000030,811049980,SAUTREUIL COUVERTURE ET ETANCHEITE (SAUTREUIL COUVERTURE ETANCHEITE),SAUTREUIL (SAUTREUIL),43.91B,43.91B,RUE SAINT MARCEL 76210 GRUCHET-LE-VALASSE,76210,GRUCHET-LE-VALASSE,76,,contact@sautreuilcouverture.fr,02 35 38 52 10,11,2015-04-22,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
80353037700016,803530377,FERET COUVERTURE,FERET,43.91B,43.91B,1524 LA CAVEE SOMMERY 76440 SOMMERY,76440,SOMMERY,76,,marc.elec@orange.fr,06 74 06 08 85,01,2014-06-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
79924968500030,799249685,BCR (BCR),KAPELY HOLDING,43.91B,43.91B,1209 RUE DU VERT BUISSON 76160 SAINT-LEGER-DU-BOURG-DENIS,76160,SAINT-LEGER-DU-BOURG-DENIS,76,http://www.bienfait-couverture.fr/,contact@bcr-couverture.fr,02 32 83 22 71,12,2013-10-21,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
85018105800015,850181058,LOUID PAQUET,PAQUET (PAQUET),43.91B,43.91B,ASNIT 8 RUE NARCISSE GUILBERT 76570 PAVILLY,76570,PAVILLY,76,,dlouiday@aol.com,02 37 64 08 57,NN,2019-02-18,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
85383934800028,853839348,BTH COUVERTURE (BTH COUVERTURE),BOËNNEC,43.91B,43.91B,9-11 9 RUE DE LA FERME DAMBUC 76700 GONFREVILLE-L'ORCHER,76700,GONFREVILLE-L'ORCHER,76,,bth.couverture76@gmail.com,06 17 51 19 83,02,2019-08-19,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
87748442800017,877484428,MAZIRE COUVERTURE (ENTREPRISE MAZIRE),GROUPE ROUSSEILLE,43.91B,43.91B,1955 ZONE INDUSTRIELLE DU BOSMELET 76720 VAL-DE-SCIE,76720,VAL-DE-SCIE,76,http://www.charpente-couverture-mazire.fr,contact@mazire-couverture.fr,02 35 32 74 13,11,2019-09-30,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
39216513000015,392165130,FONDIMARE (SOLSTICE FONDIMARE),HUVEY (HUVEY),43.99C,43.99C,MARCHE AUX RAIES 76400 MANIQUERVILLE,76400,MANIQUERVILLE,76,http://www.maconnerie-fondimare.com,reno@fondimare.com,02 35 28 75 11,11,1993-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
36750033700020,367500337,ENTREPRISE BALBIANO S A,ASSISTECO AUDIT,43.99C,43.99C,RUE DES ENTREPRENEURS 76133 EPOUVILLE,76133,EPOUVILLE,76,http://www.balbianoservices.fr/,vbalbiano@gmail.com,02 78 69 44 17,21,1967-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43785909300035,437859093,DAGICOUR CONSTRUCTION,DAGICOUR,43.99C,43.99C,PUYS 19 RUE DU CHATEAU 76370 GREGES,76370,GREGES,76,http://www.maxime-dagicour.fr,maxime@maxime-dagicour.fr,02 35 83 59 98,01,2001-04-11,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51340706400023,513407064,IC FACADE,ANNE,43.99C,43.99C,1334 ROUTE DU PETIT MELMONT 76480 ROUMARE,76480,ROUMARE,76,http://www.icfacade.com,accueil@icfacade.fr,02 35 08 94 23,12,2009-06-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52067358300016,520673583,PRO BAT MULTI SERVICES (PBMS),HIARD (HIARD),43.99C,43.99C,1 RUE TRAVERSIERE 76240 BELBEUF,76240,BELBEUF,76,,probatms@hotmail.fr,09 86 45 26 61,11,2010-03-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52507641000014,525076410,CAUCHIS,CAUCHIS,43.99C,43.99C,389 RUE SADI CARNOT 76320 CAUDEBEC-LES-ELBEUF,76320,CAUDEBEC-LES-ELBEUF,76,,cauchissarl@orange.fr,09 77 92 79 25,02,2010-09-15,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
53201553400037,532015534,ECCO RAVALEMENT - ECCO PERGOLA (ECCO RAVALEMENT - ECCO PERGOLA),GUZEL (GUZEL),43.99C,43.99C,74 BOULEVARD ROGER FOSSE 76570 PAVILLY,76570,PAVILLY,76,http://www.ecco-ravalement.com,contact@ecco-ravalement.com,06 24 36 22 20,02,2011-04-20,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
75108553100026,751085531,MOUILLIE STANISLAS BATIMENT (MSB),MOUILLIE (MOUILLIE),43.99C,43.99C,PARC D ACTIVITE DE LA MARE AUX LOUPS RUE DES CANADIENS- ATELIER NORD 76160 RONCHEROLLES-SUR-LE-VIVIER,76160,RONCHEROLLES-SUR-LE-VIVIER,76,,msb.mouilliestanislas@orange.fr,02 35 61 17 98,12,2012-04-11,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
42270939400049,422709394,CHIODO ETANCHEITE,GROUPE ROUSSEILLE,43.99A,70.10Z,53 B BOULEVARD DES BELGES 76000 ROUEN,76000,ROUEN,76,,celine@chiodo-sas.fr,02 32 11 65 95,03,1999-05-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
84994424400011,849944244,SMB,LE MOING,43.99A,43.99A,9 RUE SEVESTRE 76300 SOTTEVILLE-LES-ROUEN,76300,SOTTEVILLE-LES-ROUEN,76,,lemoingfrederick@gmail.com,06 17 92 51 27,01,2019-04-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
83858789700029,838587897,YON BATIMENT,YON (YON),43.99A,43.99A,5 ALLEE DE JOLIETTE 76620 LE HAVRE,76620,LE HAVRE,76,,contact@yonbatiment.com,06 77 49 09 15,02,2018-03-24,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
95181266800014,951812668,KMD ETANCHEITE,MARCHAND-DESCELIERS,43.99A,43.99A,LOCAL 503 5 RUE DU MOULIN A POUDRE 76150 MAROMME,76150,MAROMME,76,http://www.kmd-etancheite.fr,contact@kmd-etancheite.fr,09 78 80 70 73,NN,2023-04-18,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
