siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
43876396300016,438763963,PLIHON LE MAUFF,LE MAUF (LE MAUF),43.21A,43.21A,RUE DE L’ARMEE PATTON 35120 DOL-DE-BRETAGNE,35120,DOL-DE-BRETAGNE,35,,menuiserie-plihon1@orange.fr,,03,2001-07-23,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
53375749800035,533757498,SARL GUYON - LESAULT,GUYON (GUYON),43.22A,43.22A,5 RUE DU GRIPAIL 35590 SAINT-GILLES,35590,SAINT-GILLES,35,http://www.plombier-chauffagiste-35.com,guyonlesault@orange.fr,09 66 92 79 44,02,2011-08-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
39347683300024,393476833,ADSP SUREL CHAUFFAGE PLOMBERIE (ADSP),LE BRIS (LE BRIS),43.22A,43.22A,ZA DU CHAMP NIGUEL RUE GAY-LUSSAC 35170 BRUZ,35170,BRUZ,35,http://www.adspsurel-plombier-rennes.fr/,sav@adspsurel.com,02 99 05 08 00,11,1994-01-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
35330346400021,353303464,GISLARD,GPB,43.22A,43.22A,ZA DU CHAMP MULON 10 B RUE DES PRES MELES 35230 SAINT-ERBLON,35230,SAINT-ERBLON,35,https://www.qualit-enr.org/entreprises/sas-gislard,sarlgislard@gislard35.fr,02 99 57 61 64,03,1990-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
41310743400016,413107434,ROQUET (MAINTENANCE THERMIQUE BRETAGNE - MTB),BARON,43.22A,43.22A,RUE MARCEL QUERCIA 35600 REDON,35600,REDON,35,http://www.roquet.fr,eva.gouret@roquet.fr,02 99 71 17 56,21,1997-07-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51414567100046,514145671,INOKER ENERGIE (JCL PLOMBERIE CHAUFFAGE),FCR DEVELOPPEMENT,43.22A,43.22A,ZA LA MORANDAIS RUE ARMAND PEUGEOT 35190 TINTENIAC,35190,TINTENIAC,35,,secretariat@jcl35.fr,02 99 45 61 35,11,2009-08-06,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
79017860200013,790178602,SARL PAIRIN,PAIRIN (PAIRIN),43.22A,43.22A,250 RUE DE NANTES 35136 SAINT-JACQUES-DE-LA-LANDE,35136,SAINT-JACQUES-DE-LA-LANDE,35,http://pairin.bzh,pairin@free.fr,02 99 65 13 66,01,2012-12-20,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
82201072400034,822010724,LA PLOMBERIE FRANCAISE - LPF,HAUDEBOURG (HAUDEBOURG),43.22A,70.10Z,9 RUE GEORGES BRASSENS 35650 LE RHEU,35650,LE RHEU,35,http://www.laplomberiefrancaise.fr,contact@laplomberiefrancaise.fr,06 98 94 06 39,03,2016-09-05,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52425684900034,524256849,TILLON THERMIE,MEURY,43.22A,43.22A,3 IMPASSE DU CORMELET 35310 CINTRE,35310,CINTRE,35,https://www.qualit-enr.org/entreprises/tillon-thermie,tillon-thermie@laposte.net,09 51 12 96 07,01,2010-09-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52033854200019,520338542,C. COLLET,COLLET (COLLET),43.22A,43.22A,ZA LA VILLE AU COQ 35800 SAINT-LUNAIRE,35800,SAINT-LUNAIRE,35,,entreprise.collet@orange.fr,02 99 46 85 50,11,2010-02-17,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
