siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
35022247700027,350222477,HABITAT CONFORT D ALSACE,SBSE,43.22B,43.22B,7 RUE JEAN MONNET 67201 ECKBOLSHEIM,67201,ECKBOLSHEIM,67,http://www.hca67.fr,contact@hca67.fr,03 88 10 14 34,11,1989-05-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
34262398000048,342623980,ALSACE MAINTENANCE,WEBER (WEBER),43.22B,43.22B,17 RUE DE HOENHEIM 67207 NIEDERHAUSBERGEN,67207,NIEDERHAUSBERGEN,67,http://www.alsacemaintenance.fr/,contact@alsacemaintenance.fr,03 88 56 24 67,02,1987-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
34292498200040,342924982,TECHNI CHAUFFE (TC),M.D.D.,43.22B,43.22B,PARC ACTIVITES DES NATIONS ZAC DE BENFELD 67230 BENFELD,67230,BENFELD,67,http://www.energitim.eu,direction@technichauffe.fr,03 88 96 79 00,12,1987-11-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
38285171500021,382851715,SCHUTT CREATIONS,SCHUTT (SCHUTT),43.22B,43.22B,50 RUE DU GENERAL LECLERC 67540 OSTWALD,67540,OSTWALD,67,http://www.alsapoeles.fr,info@alsapoeles.fr,03 88 30 35 44,01,1991-09-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
47849151700023,478491517,SOS-GAZ,CHEVALIER (CHEVALIER),43.22B,43.22B,11 RUE HENRI LOUX 67200 STRASBOURG,67200,STRASBOURG,67,http://www.sos-gaz.fr/,info@sos-gaz.fr,03 88 28 06 11,01,2004-09-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
44819879600022,448198796,SONER ERKOL (ES CHAUFFAGE),ERKOL (ERKOL),43.22B,43.22B,2 A RUE DE WITTERSHEIM 67500 HAGUENAU,67500,HAGUENAU,67,http://www.es-chauffage.fr,info@esenergies.fr,03 88 93 76 70,03,2003-04-22,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
45035373500035,450353735,SANCAR,SANCAR (SANCAR),43.22B,43.22B,33 B AVENUE DE LA GARE 67150 ERSTEIN,67150,ERSTEIN,67,,tariks80@hotmail.com,06 37 10 73 14,11,2003-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
33836289000034,338362890,STATION TECHNIQUE CHAUFFAGE (STC),WINLING (WINLING),43.22B,43.22B,26 A RUE DES VEAUX 67720 WEYERSHEIM,67720,WEYERSHEIM,67,http://www.station-technique-chauffage.fr,info@station-technique-chauffage.fr,03 88 50 48 63,03,1986-06-15,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
39371574300018,393715743,ETS RUFFENACH,RUFFENACH (RUFFENACH),43.22B,43.22B,20 RUE CLEMENCEAU 67730 CHATENOIS,67730,CHATENOIS,67,http://www.ruffenach-chauffage67.com,contact@ruffenach-chauffage67.com,03 88 82 70 79,02,1994-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50144853400021,501448534,MC2 CLIMELEC,BUREL (BUREL),43.22B,43.22B,13 ANNEXE INGELSHOF 67110 GUNDERSHOFFEN,67110,GUNDERSHOFFEN,67,,contact@mc2climelec.com,03 88 90 28 84,01,2007-11-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50187237800010,501872378,CHRIS ENERGIE,BEAUVINEAU (BEAUVINEAU),43.22B,43.22B,11 RUE DU LICHTENBERG 67800 HŒNHEIM,67800,HŒNHEIM,67,http://www.chauffagiste-70.fr,chris.energie70@gmail.com,09 73 88 22 46,NN,2008-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50031205300027,500312053,THERM ELEC OUTRE FORETS,PFISTER (PFISTER),43.22B,43.22B,73 RUE PRINCIPALE 67160 RIEDSELTZ,67160,RIEDSELTZ,67,https://www.qualit-enr.org/entreprises/therm-elec-outre-foret,info@therm-elec.fr,03 88 94 31 58,03,2007-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48748198800011,487481988,FITSCH ELECTRICITE,FITSCH (FITSCH),43.22B,43.22B,8 RUE FREDERIC CHOPIN 67118 GEISPOLSHEIM,67118,GEISPOLSHEIM,67,,contact@fitsch.fr,06 73 55 92 39,03,2005-12-02,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
49266626800015,492666268,COLLECT' EAU,FISCHBACH (FISCHBACH),43.22B,43.22B,18 RUE PRINCIPALE 67700 WALDOLWISHEIM,67700,WALDOLWISHEIM,67,,batiment@arban.fr,06 86 93 02 40,NN,2006-11-06,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
