siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
43531960300047,435319603,EDIFICE (EDISON ELECTRICITE GENERALE),A2C,41.20B,41.20B,41 RUE DU BEAL 38400 SAINT-MARTIN-D'HERES,38400,SAINT-MARTIN-D'HERES,38,,info@edifice-batiment.com,04 76 22 18 46,11,2001-04-03,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
49204412800022,492044128,MOREL TOIT COMPLET (MTC),MOREL (MOREL),43.91A,43.91A,LOT N 10 ZA LE PARC DE REVORCHON II 38230 CHAVANOZ,38230,CHAVANOZ,38,,sandrine@moreltoitcomplet.fr,04 72 45 83 56,03,2006-09-26,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48071205800043,480712058,JBF (JBF),BURTIN (BURTIN),43.32B,43.32B,13 RUE DU BEAL 38400 SAINT-MARTIN-D'HERES,38400,SAINT-MARTIN-D'HERES,38,http://jbf38.fr/,comptabilite@jbf38.fr,04 38 02 01 50,11,2005-02-03,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
85272136400028,852721364,MD2C,LABY (LABY),43.22B,43.22B,385 RUE DE LONGIFAN 38530 CHAPAREILLAN,38530,CHAPAREILLAN,38,https://www.qualit-enr.org/entreprises/md2c,contact@md2c.pro,09 50 93 83 03,01,2019-08-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
87844931300021,878449313,SAS LARDIERE (SAS LARDIERE),LARDIERE (LARDIERE),43.31Z,43.31Z,897 ROUTE DU MICHALET 38780 EYZIN-PINET,38780,EYZIN-PINET,38,,sas.lardiere@gmail.com,,01,2019-07-08,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-10
41403185600043,414031856,LARDIERE PIERRE YVES,LARDIERE (LARDIERE),43.31Z,43.31Z,4 RUE MAURICE FAURE 38200 VIENNE,38200,VIENNE,38,http://eirl.lardiere,contact@eirl-lardiere.fr,06 66 52 03 79,00,1997-10-06,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-10
31543485200234,315434852,ENTREPRISE BONGLET,BONGLET,43.31Z,43.31Z,1840 ROUTE DE BESANCON 39000 LONS-LE-SAUNIER,39000,LONS-LE-SAUNIER,39,http://www.bonglet.fr,bonglet@bonglet.fr,03 84 87 14 30,41,1968-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50438080900047,504380809,ERHAN BAS (MULTICOLOR),BAS (BAS),43.31Z,43.31Z,6 RUE DE FRANCHE-COMTE 39200 SAINT-CLAUDE,39200,SAINT-CLAUDE,39,,acarerhan63@gmail.com,06 62 76 99 83,00,2008-06-02,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
53120507800037,531205078,EMRAH DEMIR (EIPRO),DEMIR,43.31Z,43.31Z,6 RUE DU SAUGET 39300 CHAMPAGNOLE,39300,CHAMPAGNOLE,39,http://www.betdemirci.com,contact.demirci@gmail.com,06 86 27 08 69,NN,2011-03-23,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
82093547600037,820935476,SOLSYSTEM SN,BONGLET (BONGLET),43.33Z,43.33Z,1425 RUE BLAISE PASCAL 39000 LONS-LE-SAUNIER,39000,LONS-LE-SAUNIER,39,,geosolsysteme@gmail.com,06 17 46 67 57,NN,2016-06-06,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
31014711100028,310147111,PIERAUT ELECTRICITE,JOURNOT,43.21A,43.21A,1 RUE DU BIEF D'ARGENT 39160 SAINT-AMOUR,39160,SAINT-AMOUR,39,https://www.qualit-enr.org/entreprises/favre-electricite,favre.electricite@gmail.com,07 62 68 01 58,12,1964-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
53933885500023,539338855,ADRIAN PISCINES,NICOUT (NICOUT),43.22B,43.22B,20 RUE DE LA CROIX ROUSSE 39320 VAL SURAN,39320,VAL SURAN,39,https://www.qualit-enr.org/entreprises/ei-rosca-adrian,roscaadrian75@yahoo.fr,09 50 32 16 07,NN,2012-01-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
33791804900020,337918049,GAILLARD AUTOMATISMES,GAILLARD,43.29B,43.29B,Z.I. EN BERIAT 39130 CLAIRVAUX-LES-LACS,39130,CLAIRVAUX-LES-LACS,39,,yohann.gaillard@gaillard-ets.fr,03 23 98 36 33,NN,1986-05-13,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50399744700027,503997447,ENTREPRISE DE PROTECTION DE L'HABITAT (EPH),OZKAYA (OZKAYA),43.99C,43.31Z,PRE DE VAUBIN 39160 BALANOD,39160,BALANOD,39,,yildiray.ozkaya@wanadoo.fr,03 84 44 09 09,11,2008-01-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
41297043600025,412970436,GILBERTO NEVES FRANCO,NEVES FRANCO,41.20A,41.20A,8 RTE DE ST CLAUDE 01590 LAVANCIA-EPERCY,01590,LAVANCIA-EPERCY,39,http://www.pdnb.fr,contact@pdnb.fr,,NN,1997-07-17,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
47889855400025,478898554,DROP,BESSOT (BESSOT),43.32A,43.32A,RUE DE SAINT-AUBIN 39500 TAVAUX,39500,TAVAUX,39,http://www.drop-travaux.fr,drop.montreuil@gmail.com,01 84 21 47 55,NN,2004-10-04,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51198918800012,511989188,FRANCE ANTENNES SERVICE (AIR NUMERIC - T VISION AIR - VISION AIR - FRANCE ANTENNES SERVICE),EVARISTO (DIOT),43.21A,43.21A,4 RUE DU SOUVENIR FRANCAIS 39100 DOLE,39100,DOLE,39,https://www.qualit-enr.org/entreprises/france-antennes-service,dole@franceantennesservice.com,03 84 79 40 40,03,2009-04-15,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
95139623300029,951396233,BT ISOLATION,TUFAN,43.29A,43.29A,26 RUE BOUDIER 39500 TAVAUX,39500,TAVAUX,39,,contact@btisolation.fr,06 71 26 00 31,NN,2023-04-06,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
35389801800026,353898018,MENUISERIE CHARPENTE TISSOT,TISSOT (TISSOT),43.32A,43.32A,RUE SOUS BURGILLE 39300 CHAMPAGNOLE,39300,CHAMPAGNOLE,39,http://www.menuiserie-tissot.fr,secretariat@menuiserie-tissot.com,03 81 69 49 26,12,1990-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52201115400013,522011154,FC BOIS,FAIVRE (FAIVRE),43.32A,70.10Z,2 RUE DU PORT 39600 CRAMANS,39600,CRAMANS,39,http://www.ebeniste-fcbois.com,fc.bois39@orange.fr,06 85 13 47 95,01,2010-04-26,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
34158722800030,341587228,ALUFERM,VERMOT-GAUCHY (VERMOT-GAUCHY),43.32B,43.32B,31 ROUTE DE DOLE 39380 OUNANS,39380,OUNANS,39,http://www.aluferm.fr,compta@aluferm.fr,03 84 37 71 73,11,1987-05-20,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48987239000054,489872390,ERINNOV ENERGIES RENOUVELABLES INNOVATION (ERINNOV),RICHARD (RICHARD),43.22B,71.12B,84 AVENUE DE SAINT-CLAUDE 39260 MOIRANS-EN-MONTAGNE,39260,MOIRANS-EN-MONTAGNE,39,http://www.erinnov.com,contact@erinnov.com,03 84 42 76 72,03,2006-05-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
84425761800018,844257618,NOUVEAU & MYOTTE,L.M.H.,43.91B,43.91B,RUE DES PRES DE LA VILLE 39110 SALINS-LES-BAINS,39110,SALINS-LES-BAINS,39,http://www.nouveau-myotte.com,toitures@nouveau-myotte.com,03 84 73 09 30,12,2018-11-23,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
