siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
43002034700042,430020347,PHILIPPE HENRY,HENRY (HENRY),43.22B,43.22B,30 RUE PRINCIPALE 52210 COUPRAY,52210,COUPRAY,52,https://www.qualit-enr.org/entreprises/entreprise-henry-philippe,henry-philippe@wanadoo.fr,03 25 02 57 89,01,2000-04-03,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
94894384000017,948943840,JD ENERGIES,DABEL,43.22B,43.22B,12 RUE DE LA ROCHE VILLARD 52000 NEUILLY-SUR-SUIZE,52000,NEUILLY-SUR-SUIZE,52,https://www.qualit-enr.org/entreprises/jd-energies,jd.energies52@gmail.com,06 52 03 20 78,NN,2023-02-09,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
40822089500028,408220895,SARL PIQUEE,PIQUEE (PIQUEE),43.22B,43.22B,FAYL LA FORET RN LIEUDIT LA ROSE DES VENTS 52500 FAYL-BILLOT,52500,FAYL-BILLOT,52,http://www.piquee-energies.com,direction@sarlpiquee.fr,03 25 88 64 13,12,1996-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51520236400011,515202364,BLAISE GUITREAU,GUITREAU (GUITREAU),43.22B,43.22B,3 GRANDE RUE 52330 COLOMBEY LES DEUX EGLISES,52330,COLOMBEY LES DEUX EGLISES,52,https://www.qualit-enr.org/entreprises/plomberie-de-la-blaise,blaise52@hotmail.fr,03 25 02 18 99,01,2009-11-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
10127883600016,101278836,PRO 521,MDV GESTION,43.22B,43.22B,1 ROUTE NATIONALE 19 52330 JUZENNECOURT,52330,JUZENNECOURT,52,https://www.qualit-enr.org/entreprises/pro521,david.moreau@propacqualite.fr,07 48 77 67 44,NN,2026-02-16,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
10441446100012,104414461,LA FLAMME CHAMPENOISE,FIEUTELOT,43.22B,43.22B,10 RUE DU MOULIN 52370 RENNEPONT,52370,RENNEPONT,52,https://www.qualit-enr.org/entreprises/la-flamme-champenoise,gauthier.quentin@laflammechampenoise.fr,06 73 84 74 49,NN,2026-04-09,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
47861356500033,478613565,JEROME LIEUVRAIN,LIEUVRAIN (LIEUVRAIN),43.22B,43.22B,38 RUE PRINCIPALE 52120 BLESSONVILLE,52120,BLESSONVILLE,52,https://www.qualit-enr.org/entreprises/entreprise-lieuvrain-jrme,lieuvrain.jerome@orange.fr,03 25 32 55 12,01,2004-10-04,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43923076400011,439230764,VINCENT GAUTHIER,GAUTHIER,43.22B,43.22B,12 RUE DE LA MARNE 52000 VERBIESLES,52000,VERBIESLES,52,https://www.qualit-enr.org/entreprises/chaumont-depannage-chauffage,chaumont-depannage-chauffage@wanadoo.fr,03 25 31 72 94,NN,2001-10-03,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43307505800027,433075058,SARL BOSCHUNG,BOSCHUNG (BOSCHUNG),43.22B,43.22B,ZA DU RETIESSON 52130 WASSY,52130,WASSY,52,https://www.qualit-enr.org/entreprises/sarl-boschung,eric.boschung@neuf.fr,03 25 04 13 78,11,2000-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
75176835900018,751768359,ERIC WOJTAL (WOJTAL ERIC),WOJTAL (WOJTAL),43.22B,43.22B,4 RUE DU QUAIS 52270 ROCHES-BETTAINCOURT,52270,ROCHES-BETTAINCOURT,52,https://www.qualit-enr.org/entreprises/wojtal-eric,e_wojtal@orange.fr,03 25 01 22 38,NN,2012-06-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
