siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
38087127700030,380871277,CHRISTIN S A S,CERNIAUD (CERNIAUD),43.22A,43.22A,57 RUE DES SOURCES 69230 SAINT-GENIS-LAVAL,69230,SAINT-GENIS-LAVAL,69,http://www.christin.fr,christin@christin.fr,04 72 66 18 18,12,1991-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
39957776600021,399577766,J P PLOMBERIE,JADOT (JADOT),43.22A,43.22A,1590 ROUTE DU BAS PRIVAS 69390 CHARLY,69390,CHARLY,69,,jadot.jpplomberie@wanadoo.fr,04 78 05 70 36,01,1995-01-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
41857832400018,418578324,FLUIDAIR,CHETAIL (CHETAIL),43.22A,43.22A,115 AVENUE DE LANESSAN 69410 CHAMPAGNE-AU-MONT-D'OR,69410,CHAMPAGNE-AU-MONT-D'OR,69,https://www.qualit-enr.org/entreprises/fluidair-eurl,secretariat@fluidair.org,04 78 35 75 58,03,1998-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43449070200017,434490702,ENG ENTREPRISE NOEL GREGOIRE,GREGOIRE (GREGOIRE),43.22A,43.22A,C 910 CHEMIN DE LA FORET 69850 DUERNE,69850,DUERNE,69,,eng.noelgregoire@yahoo.fr,04 78 59 77 82,NN,2001-02-06,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43490616000040,434906160,ERIL ENTREPRISE DE RENOVATION INTERIEUR LYONNAISE,CELLUPICA (CELLUPICA),43.22A,43.22A,PARC D'AFFAIRES BRIGNAIS 2000 ROUTE DE LYON 69530 BRIGNAIS,69530,BRIGNAIS,69,,phc@eril-travaux.fr,04 78 79 93 84,02,2001-03-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43520174400040,435201744,DAVID PONCET,PONCET (PONCET),43.22A,43.22A,80 IMPASSE ZA DE PARLIERE 69610 SAINT-GENIS-L'ARGENTIERE,69610,SAINT-GENIS-L'ARGENTIERE,69,https://www.qualit-enr.org/entreprises/poncet-david-entreprise,entrepriseponcetdavid@orange.fr,04 74 70 05 76,01,2001-04-04,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
37804638700031,378046387,SOCIETE LYONNAISE D EQUIPEMENTS THERMIQUES ET SANITAIRES EN ABREGE S.L.E.T.E.S. (SLETES),REPELLIN (REPELLIN),43.22A,43.22A,10 RUE LAMOTHE 69007 LYON,69007,LYON,69,https://www.qualit-enr.org/entreprises/sletes,sletes.repellin@gmail.com,04 78 58 42 26,01,1990-04-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51192760000011,511927600,EURL PERROUD,PERROUD (PERROUD),43.22A,43.22A,10 LOTISSEMENT DES HORIZONS 69610 LES HALLES,69610,LES HALLES,69,,sarl-frederic.perroud@orange.fr,06 38 58 80 87,01,2009-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51253096500015,512530965,NOEL LARDIN,NOEL LARDIN (NOEL LARDIN),43.22A,43.22A,108 B RTE DE MARJON 69510 SOUCIEU EN JARREST,69510,SOUCIEU EN JARREST,69,,contact@lardinmenuiseries.fr,06 66 39 30 80,NN,2009-05-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52155847800033,521558478,PCS ASSOCIES,MARTIN (MARTIN),43.22A,43.22A,FORUM DES AQUEDUCS / Z.A TAFFIGNON 13 RUE DE LA PIERRE BLEUE 69630 CHAPONOST,69630,CHAPONOST,69,http://www.pcsassocies.fr,contact@pcsassocies.fr,09 81 72 19 27,03,2010-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51935457500036,519354575,ATOUT THERMIQUE,MONACO (MONACO),43.22A,43.22A,3 ALLEE CAMILLE DESMOULINS 69120 VAULX-EN-VELIN,69120,VAULX-EN-VELIN,69,http://www.atoutthermique.fr,contact@atoutthermique.fr,04 78 40 12 78,02,2010-01-12,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50757259200016,507572592,THOMAS BARRIER,BARRIER (BARRIER),43.22A,43.22A,36 RUE PAUL CAZENEUVE 69008 LYON,69008,LYON,69,,thomasbarrier69@free.fr,04 78 75 07 83,NN,2008-08-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50316285100029,503162851,PLOMBERIE DES MONTS D OR,ROCHETTE (ROCHETTE),43.22A,43.22A,1 C CHEMIN DES ROUETTES 69380 LES CHERES,69380,LES CHERES,69,,plomberiedesmontsdor@gmail.com,06 28 94 38 42,02,2008-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
89034188600012,890341886,AGENCE HABITAT (ACTION DOUCHE),CHABBAT,43.22B,43.22B,77 CHEMIN DU TRONCHON 69130 ECULLY,69130,ECULLY,69,,contact@agence-habitat.fr,04 51 08 51 10,02,2020-10-20,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
31973198000037,319731980,S.K.L.,FL2I,43.22B,43.22B,Z.I. DU BAS PONTET RUE JULES FERRY 69360 SAINT-SYMPHORIEN-D'OZON,69360,SAINT-SYMPHORIEN-D'OZON,69,http://sklserbat.com,contact@sklserbat.com,04 78 02 19 96,11,1980-07-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
33777229700053,337772297,TECHNIMO,GROUPE ALBARON,43.22B,70.10Z,29-31 29 RUE SAINT JEAN DE DIEU 69007 LYON,69007,LYON,69,http://www.technimo.com,c.hilliard@technimo.com,02 35 03 78 23,03,1986-04-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
49767552000041,497675520,L2C,LEBEY (LEBEY),43.22B,43.22B,28 MONTEE DE CATELANDIERE 69780 TOUSSIEU,69780,TOUSSIEU,69,https://www.qualit-enr.org/entreprises/l2c,l2c@l2c.fr,04 78 36 14 35,02,2007-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48513371400017,485133714,MCL,LESPINASSE (LESPINASSE),43.22B,43.22B,7 IMPASSE DE LA FRATERNITE 69740 GENAS,69740,GENAS,69,http://www.mclchauffage.fr,lespinasse@mcl-genas.com,04 78 40 16 87,02,2005-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
88463301700030,884633017,NEWCLIM,KAHN,43.22B,43.22B,70 COURS TOLSTOI 69100 VILLEURBANNE,69100,VILLEURBANNE,69,https://www.qualit-enr.org/entreprises/newclim,contact@newclim.fr,06 78 71 13 56,11,2020-06-22,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
