siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
49525365000032,495253650,ERIC LELEUX,LELEUX,41.20A,41.20A,59 GRANDE RUE 17700 MARSAIS,17700,MARSAIS,17,http://www.menuiseries-leleux.fr,sasmenuiseriesleleux@gmail.com,06 85 88 81 70,NN,2007-03-06,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
34116529800041,341165298,RENE CHARDAVOINE (ATT),CHARDAVOINE,41.20A,41.20A,30 RUE DES MOULINS 17110 SAINT-GEORGES-DE-DIDONNE,17110,SAINT-GEORGES-DE-DIDONNE,17,https://www.qualit-enr.org/entreprises/gcmd-alexandre-chardavoine,genieclim@outlook.fr,09 71 34 89 03,NN,1987-05-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
81531286300021,815312863,A.C.R. - ALUTI CONSTRUCTION RENOVATION,ALUTI PEREZ,41.20A,41.20A,24 RUE DES PASSIFLORES 17420 SAINT-PALAIS-SUR-MER,17420,SAINT-PALAIS-SUR-MER,17,,k.richard@alutil.fr,02 31 83 00 83,03,2016-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48144803300037,481448033,EURL PRIGENT,PRIGENT,41.20A,41.20A,14 ROUTE DE LA GARDE 17150 SAINT-GEORGES-DES-AGOUTS,17150,SAINT-GEORGES-DES-AGOUTS,17,http://prigent29.com,compta@prigentsas.fr,02 98 29 79 86,NN,2005-03-21,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
84307862700026,843078627,EGCM,MIGNOQUET (MARCHAL),41.20B,41.20B,16 RUE FRANCOIS ARAGO 17200 ROYAN,17200,ROYAN,17,,egcm@orange.fr,02 96 23 08 60,11,2018-10-10,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
40296917400034,402969174,CONSTRUCTION ET RENOVATION SARL,GOULEVANT,41.20B,41.20B,21 CHEMIN DE LA TOUCHE GARNIE 17920 BREUILLET,17920,BREUILLET,17,http://villa-tendance.fr,scr.tlg@wanadoo.fr,,NN,1995-12-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
53280293100024,532802931,LES 4 PROVINCES (LES 4 PROVINCES),,41.20B,41.20B,CHEZ BOUCHET 17270 LE FOUILLOUX,17270,LE FOUILLOUX,17,https://www.c-3-p.fr/,e.guibert@c-3-p.fr,02 51 42 12 32,NN,2011-06-08,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
79414195200018,794141952,TECHNIBOIS SYSTEME (SYSTEME CONSTRUCTIF THERMOLUMIERE LUMINERGIE BOIS),,41.20B,41.20B,CHATEAULIN 17500 LEOVILLE,17500,LEOVILLE,17,http://www.dorebois.fr,dorebois3@gmail.com,02 97 93 41 69,NN,2013-07-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
92762277900019,927622779,SOFIAN MORINEAU (MORINEAU) (MS CONSTRUCTION),MORINEAU (MORINEAU),41.20B,41.20B,55 B RUE PASTEUR 17200 ROYAN,17200,ROYAN,17,,froid.morineau@gmail.com,02 99 76 16 85,NN,2024-04-15,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
98780398800011,987803988,SAS VAUBAN,VUAGNAT,41.20B,41.20B,18 RUE DU SOLEIL 17220 SAINT-MEDARD-D'AUNIS,17220,SAINT-MEDARD-D'AUNIS,17,,vauban-jlr@laposte.net,06 15 26 48 57,NN,2024-03-12,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
