siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
78844929600029,788449296,DA SILVA FACADES,DA SILVA (DA SILVA),43.31Z,43.31Z,ZAE SUD 8 IMPASSE DES QUATRE SAISONS 48200 SAINT-CHELY-D'APCHER,48200,SAINT-CHELY-D'APCHER,48,,dasilvafacades73@gmail.com,06 59 40 73 13,02,2012-09-06,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
90378960000017,903789600,TEIXEIRA ISOLATION,MARTINS TEIXEIRA (MARTINS TEIXEIRA),43.31Z,43.31Z,30 RUE GEORGES BRASSENS 48000 MENDE,48000,MENDE,48,,teixeiraisolation@gmail.com,06 47 28 58 65,01,2021-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
48786678200039,487866782,SEBASTIEN ROZIER,ROZIER (ROZIER),43.31Z,43.31Z,LA NOJAREDE 48230 CHANAC,48230,CHANAC,48,,rozierk29@gmail.com,06 31 92 90 92,NN,2006-02-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
34784280900027,347842809,TECHNI CLOISON,BOIRAL (BOIRAL),43.31Z,43.31Z,LE FALISSON 48000 SAINT-BAUZILE,48000,SAINT-BAUZILE,48,,technicloison@gmail.com,04 66 47 07 27,03,1988-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
81874374200012,818743742,SEBASTIEN VIALA (SEB RENOV '  ISOL),VIALA (VIALA),43.31Z,43.31Z,6 RUE CHAPTAL 48000 MENDE,48000,MENDE,48,,seb.renovisol@hotmail.com,06 87 86 12 62,01,2016-03-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
89098803300019,890988033,MAURIGE FRANCK (MAURIGE FRANCK),MAURIGE,43.31Z,43.31Z,LA FARIERE 48210 GORGES DU TARN CAUSSES,48210,GORGES DU TARN CAUSSES,48,,maurige.franckly@orange.fr,06 89 20 54 47,01,2020-11-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
77610692400033,776106924,PIERRE MURCIA,MURCIA (MURCIA),43.31Z,43.31Z,QUAI CHAPELUDE 48300 LANGOGNE,48300,LANGOGNE,48,http://murcia-pierre.business.site/,ent_pierremurcia@hotmail.fr,04 66 69 09 05,01,1977-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
50319025800056,503190258,MENUISERIES DU GEVAUDAN (MENUISERIES DU GEVAUDAN),METZGER (METZGER),43.32A,43.32A,1 IMPASSE DES ENTREPRENEURS 48200 SAINT-CHELY-D'APCHER,48200,SAINT-CHELY-D'APCHER,48,,menuiserie-du-gevaudan@orange.fr,04 66 31 69 23,02,2008-03-05,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
43395451800018,433954518,MIRMAN,KARAMI (MIRMAN),43.32A,43.32A,HAM SAINT JULIEN DU GOURG 48400 FLORAC TROIS RIVIERES,48400,FLORAC TROIS RIVIERES,48,http://www.menuiserie-mirman.fr,mirman@mirman.fr,04 66 45 02 58,02,2001-01-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
52422779000010,524227790,ORLHAC MENUISERIES,ORLHAC (ORLHAC),43.32A,43.32A,36 AVENUE PIERRE PIGNIDE 48200 SAINT-CHELY-D'APCHER,48200,SAINT-CHELY-D'APCHER,48,,accueil@orlhac.com,04 66 31 00 68,03,2010-07-30,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
75314578800018,753145788,PALPACUER SAPET,PALPACUER (PALPACUER),43.32A,43.32A,(L'HABITARELLE) ZONE ARTISANALE DE COMBERMES 48170 CHATEAUNEUF-DE-RANDON,48170,CHATEAUNEUF-DE-RANDON,48,,jeromesapet@yahoo.fr,04 66 32 00 84,03,2012-08-03,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
32807052900016,328070529,ETABLISSEMENTS MARTIN PERE ET FILS,MARTIN,43.32A,43.32A,JAVOLS L'OUSTAL NEUF 48130 PEYRE EN AUBRAC,48130,PEYRE EN AUBRAC,48,,martin.pere.et.fils@wanadoo.fr,04 66 42 90 05,03,1983-07-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
92769703700012,927697037,LG MENUISERIES ET SERVICES,GIACOMINI,43.32A,43.32A,16 AVENUE SAVORGNAN DE BRAZZA 48100 MARVEJOLS,48100,MARVEJOLS,48,,laura@lgmenuiseriesetservices.com,06 85 15 91 29,NN,2024-04-15,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
51941164900014,519411649,LUC ATGER,ATGER,43.32A,43.32A,LE RONCET LE RONCET VALFOURNES 48800 ALTIER,48800,ALTIER,48,https://www.qualit-enr.org/entreprises/eurl-atger,atgerdaniel@orange.fr,04 66 46 43 58,NN,2009-12-31,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
35238710400016,352387104,SAS GELY MENUISERIE,GELY (GELY),43.32A,43.32A,ZONE ARTISANALE LOT ZONE ARTISANALE DE GARDES 48000 MENDE,48000,MENDE,48,,menuiserie.gely@wanadoo.fr,04 66 49 13 20,03,1989-11-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
81236140000011,812361400,MENUISERIES D' ICI (MENUISERIE D'ICI),GOEURY (GOEURY),43.32A,43.32A,15 BOULEVARD GUERIN D'APCHER 48200 SAINT-CHELY-D'APCHER,48200,SAINT-CHELY-D'APCHER,48,,menuiseriesdici@gmail.com,06 43 61 25 23,02,2015-07-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-09
